Date,SEM_Google_Spend,SEM_Google_Clicks,SEM_Google_Impressions,Preload_IronSource_Aura_Spend,Preload_IronSource_Aura_launches,Preload_IronSource_Aura_impressions,Preload_IronSource_Aura_app_downloads,Programmatic_Bidease_Spend,Programmatic_Bidease_Clicks,Programmatic_Bidease_Impressions,Preload_Digital_Turbine_Spend,Preload_Digital_Turbine_launches,Preload_Digital_Turbine_impressions,Preload_Digital_Turbine_app_downloads,Programmatic_Tapjoy_Spend,Programmatic_Tapjoy_Clicks,Programmatic_Tapjoy_Impressions,SEM_Apple_Search_Ads_Spend,SEM_Apple_Search_Ads_Clicks,SEM_Apple_Search_Ads_Impressions,Programmatic_LiftOff_Spend,Programmatic_LiftOff_Clicks,Programmatic_LiftOff_Impressions,Programmatic_IronSource_Sonic_Spend,Programmatic_IronSource_Sonic_Clicks,Programmatic_IronSource_Sonic_Impressions,PaidSocial_Twitter_Spend,PaidSocial_Twitter_Clicks,PaidSocial_Twitter_Impressions,Programmatic_TikTok_Spend,Programmatic_TikTok_Clicks,Programmatic_TikTok_Impressions,PaidSocial_Vibe_Spend,PaidSocial_Vibe_Clicks,PaidSocial_Vibe_Impressions,Programmatic_Persona.ly_Spend,Programmatic_Persona.ly_Clicks,Programmatic_Persona.ly_Impressions,SocialEng_Facebook_Impressions,SocialEng_Facebook_Total_Engagements,SocialEng_Facebook_Estimated_Clicks,SocialEng_LinkedIn_Impressions,SocialEng_LinkedIn_Total_Engagements,SocialEng_LinkedIn_Estimated_Clicks,SocialEng_YouTube_Impressions,SocialEng_YouTube_Total_Engagements,SocialEng_YouTube_Estimated_Clicks,SocialEng_Instagram_Impressions,SocialEng_Instagram_Total_Engagements,SocialEng_Instagram_Estimated_Clicks,SocialEng_Twitter_Impressions,SocialEng_Twitter_Total_Engagements,SocialEng_Twitter_Estimated_Clicks,SocialEng_TikTok_Impressions,SocialEng_TikTok_Total_Engagements,OrganicSearch_Google_Clicks,OrganicSearch_Google_Impressions,OrganicSearch_Google_Position,Overall_Product_Visits,US Weather Impact Rating,EventsCamp/Vend_Campaign_Flag,EventsCamp/Vend_Campaign/Vendor(s),Critical_Event_Flag,Overall_Visits_Critical_Event_Flag,Installs_Critical_Event_Flag,Visits_Critical_Event_Flag,Event_Name,MobileWeb_TWC Mobile Web_Visits,Apps_TWC Universal Android 4G+_Visits,Apps_TWC Universal iOS 4G+_Visits,Web_TWC Web_Visits,Overall_Web_Visits,Twitter_TikTok_Combined_Spend,Twitter_TikTok_Combined_Clicks,Twitter_TikTok_Combined_Impressions,Influencer_Spend,Influencer_Daily_Impressions,Total_App_Installs,Usage,Preference,Seen as experts,Net Favorability,Net Trust,Realibality,Accuracy,NPS,Positive impact on community,Positive impact on well being,Brand_Spend,Brand_Impressions
01-12-2022,985.720693,3726,48225,533.25,1712,32103,2339,152.95,525,213672,242,0,0,0,28.6,280,0,948.34,2230,26586,0,0,0,94.74417,2547,8440,0,0,0,0,0,0,0,0,0,0,0,0,1936496,13395,60966,1198248,2420,495,0,106,14,147187,12946,0,473453,2319,161,36906,1954,1655081,17118905,3.82,37178515,1.5,1,TWCPixelRetargeting_BasisDSP,0,0,0,0,0,7107886,7232888,19045475,3792266,10900152,0,0,0,0,0,43424,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,624.9760548,79989
02-12-2022,1235.72073,4554,60355,537.27,1610,31047,2278,156.4,455,222015,186,0,0,0,24.4,263,0,851.55,2035,25274,0,0,0,101.69629,2339,7662,0,0,0,0,0,0,0,0,0,0,0,0,2181079,15884,20287,173082,2505,161,0,13,6,70061,30183,0,312896,1425,43,61998,3598,1627267,16766729,3.91,39816887,1.5,1,TWCPixelRetargeting_BasisDSP,0,0,0,0,0,7362387,7819955,21108812,3525733,10888120,0,0,0,0,0,40022,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,625.1642284,80911
03-12-2022,1256.61855,4484,58251,536.91,1595,33223,2297,155.25,466,234965,137,0,0,0,38,363,0,909.97,2101,25996,0,0,0,98.39071,3292,10738,0,0,0,0,0,0,0,0,0,0,0,0,351158,1578,0,0,0,0,0,0,0,79444,3479,0,57109,322,0,13162,294,1426538,15390414,3.84,39518676,1.25,1,TWCPixelRetargeting_BasisDSP,0,0,0,0,0,7086419,7761446,21885576,2785235,9871654,0,0,0,0,0,44167,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,625.0710328,79719
04-12-2022,1339.85503,4546,63345,536.94,1503,34403,2294,286.35,577,247643,83,0,0,0,42.8,375,0,825.29,1966,26986,0,0,0,128.44963,3254,10415,0,0,0,0,0,0,0,0,0,0,0,0,633399,2390,0,669,16,0,0,0,0,0,26171,0,24837,117,0,26359,1644,1336689,14646668,3.92,32926336,1.25,1,TWCPixelRetargeting_BasisDSP,0,0,0,0,0,6284101,6532052,17576271,2533912,8818013,0,0,0,0,0,39587,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,625.1127902,79547
05-12-2022,1531.74747,4871,69748,529.2,1508,35834,2325,164.45,719,242549,67,0,0,0,27.8,287,0,822.19,2063,21779,0,0,0,133.23721,2981,9418,0,0,0,0,0,0,0,0,0,8.04,611,17936,1352382,11570,10,52479,874,32,0,0,0,110009,15844,0,225534,1176,73,568131,36186,1475817,15592137,3.83,36586134,1.25,1,TWCPixelRetargeting_BasisDSP,0,0,0,0,0,6471756,7134603,19379279,3600496,10072252,0,0,0,0,0,39480,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,625.2399838,80523
06-12-2022,1692.6315,5261,77158,528.32,1393,34438,2361,196.65,693,239473,54,0,0,0,22.4,229,0,906.85,2454,29284,0,0,0,105.2029,2417,8458,0,0,0,0,0,0,0,0,0,83.09,2266,57551,2589241,14098,142,146209,3293,173,0,0,0,675155,33456,0,384532,1496,333,64099,5542,1507994,15762588,3.73,38475615,1.5,1,TWCPixelRetargeting_BasisDSP,0,0,0,0,0,6763782,7659847,20466804,3585182,10348964,0,0,0,0,0,38419,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,625.0438443,80460
07-12-2022,1569.05023,4935,69822,534.42,1390,31084,2328,192.05,717,240245,31,0,0,0,27.6,238,0,1317.39,2902,32798,0,0,0,119.47112,2482,8435,0,0,0,0,0,0,0,0,0,49.42,1118,57409,1711999,12520,0,116335,3055,999,0,6,0,568360,21588,0,294253,1684,2346,0,0,1533102,15329319,3.69,38384974,1.5,1,TWCPixelRetargeting_BasisDSP,0,0,0,0,0,7011847,7349979,20499044,3524104,10535951,0,0,0,0,0,37985,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,624.9943315,80482
08-12-2022,1994.89353,5604,89193,541.45,1295,26860,2286,212.75,774,241155,414.81,0,0,23288,30.6,278,0,1418.43,3168,28549,0,0,0,146.36696,4032,15485,0,0,0,0,0,0,0,0,0,45.8,905,49496,1195887,7571,5440,98225,1198,458,0,0,0,144973,15792,0,257887,1144,707,125512,6640,1600755,15158077,3.74,37565120,1.5,1,TWCPixelRetargeting_BasisDSP,0,0,0,0,0,6971626,7343817,19715022,3534655,10506281,0,0,0,0,0,38913,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,598.9401111,78497
09-12-2022,2210.36358,6107,94796,535.29,1289,26879,2202,163.3,672,230152,797.16,0,0,20632,32.4,295,0,1204.74,2569,20791,0,0,0,124.79934,3235,11704,0,0,0,0,0,0,0,0,0,46.9,762,40873,807013,15057,1064,51396,1032,43,0,0,0,151211,7761,0,399517,1750,121,675373,19633,1679256,15453315,3.69,37596788,1.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok,0,0,0,0,0,7295386,7238040,19609875,3453487,10748873,0,0,0,256.7,0,41283,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,604.0623402,79307
10-12-2022,2851.42619,7822,117861,529.54,1357,28508,2230,180.55,684,239911,844.23,0,0,14045,39.8,378,0,1265.49,2614,24202,0,0,0,177.24215,4612,17734,0,0,0,0,0,0,0,0,0,90.31,1422,66746,244088,1167,0,0,0,0,0,0,0,126006,3739,0,149038,647,0,82690,4807,1818301,16256666,3.7,39665133,1.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok,0,0,0,0,0,7943421,7435283,21385241,2901188,10844609,0,0,0,800,0,45605,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,624.9010845,80327
11-12-2022,2737.25227,7461,107720,521.08,1501,33958,2218,180.55,733,248862,826.37,0,0,11157,37.4,321,0,1203.03,2563,19729,0,0,0,226.15732,5544,21150,0,0,0,0,0,0,0,0,0,280.93,3063,171420,431866,3251,87,0,0,0,0,0,0,217133,16393,0,5420,68,150,138325,6053,2136698,18351438,3.66,44224521,1.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok,0,0,0,0,0,8735418,8220898,23963358,3304847,12040265,0,0,0,3755.8,0,55246,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,625.0455837,78266
12-12-2022,2571.31281,6945,99082,527.34,1503,31270,2251,155.25,798,248029,781.95,0,0,12224,25.6,257,0,1227.13,2601,20509,0,0,0,118.52136,3011,11299,0,0,0,0,0,0,0,0,0,251.59,2486,161849,1208673,12168,732,56195,850,558,0,0,0,569111,176885,0,342015,1290,599,3064405,150394,2364674,19545290,3.89,44244030,1.75,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok,1,1,0,1,Buffalo record-setting snow,8503906,8325182,22836231,4578711,13082617,0,0,0,6627.7,0,51693,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,625.1120044,80270
13-12-2022,2784.42578,8287,118969,527.36,1640,31631,2219,203.55,793,244708,936.67,0,0,8578,33.6,345,0,1201.2,2516,20723,0,0,0,197.87604,5929,24271,0,0,0,0,0,0,0,0,0,203.92,2322,163341,1002556,19881,670,200585,2919,772,0,0,0,295236,71305,0,442170,2515,566,233517,12462,2655700,20997449,4.01,55402729,2,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok,1,1,1,1,Buffalo record-setting snow,9796346,10377229,30192955,5036199,14832545,0,0,0,8386.8,0,65479,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,625.0349841,80925
14-12-2022,2746.32339,8436,125104,526.25,1564,30463,2178,207,773,241759,1022.95,0,0,8202,40.2,355,0,1253.87,2549,21862,0,0,0,205.6236,5964,23851,0,0,0,0,0,0,0,0,0,156.05,1902,140268,893925,12805,3782,99493,2203,767,0,32,8,528965,25332,0,484007,2812,1330,110954,3080,3065133,22471749,3.88,61840379,1.75,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok,1,1,1,1,Buffalo record-setting snow,10999381,11716087,33596300,5528611,16527992,0,0,0,8382.9,0,69495,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,206.8583903,27117
15-12-2022,2624.6544,7849,115614,530.2,1639,28204,2185,210.45,751,236267,841.23,0,0,11127,33.2,340,0,1227.92,2612,19125,0,0,0,208.00191,6076,23625,0,0,0,0,0,0,0,0,0,213.27,2314,166422,1024820,16423,2103,138107,2192,815,0,0,0,555251,27423,0,323947,1769,1097,853393,25032,2881545,22058324,3.97,57972084,1.75,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok,1,0,1,0,Buffalo record-setting snow,10717871,10814067,30990413,5449733,16167604,0,0,0,9311.2,0,70392,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,37.43041995,5037
16-12-2022,1943.56371,5726,100719,523.73,1451,29282,2142,146.05,905,307000,848.02,0,0,10221,35.6,359,0,1240.45,2630,50601,0,0,0,188.9714,5786,21646,0,0,0,0,0,0,0,0,0,245.79,2368,186722,2358345,21605,16982,76011,888,583,0,0,0,229045,12912,0,386141,1841,1439,318909,4048,2132706,17418981,4.07,44980693,1.75,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,Buffalo record-setting snow,8601029,8625443,23619752,4134469,12735498,0,0,0,13850.6,0,48277,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,684.2854507,91361
17-12-2022,2019.38822,5510,98432,522.84,1422,27919,2097,185.15,906,330351,858.81,0,0,9474,30,328,0,1315.92,2778,42975,0,0,0,187.45023,5718,21907,0,0,0,0,0,0,0,0,0,252.46,2415,137761,388963,5083,1819,0,0,0,0,0,0,282655,17239,0,236601,785,579,71141,3968,1772404,15644696,4.14,39970708,1.25,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,Buffalo record-setting snow,7833953,7815379,21513952,2807424,10641377,0,0,0,8094.5,0,45899,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,688.8024161,92694
18-12-2022,2106.51005,5997,92834,530.37,1401,27940,2092,213.9,819,282360,887.88,0,0,6988,34,381,0,1296.11,2765,29722,0,0,0,205.35612,6354,23571,0,0,0,0,0,0,0,0,0,251.29,2439,169956,535722,3839,3478,1069,1215,0,0,0,0,680161,17688,0,1606,13,14,0,0,2137111,16938721,4.2,41817122,1,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,1,1,1,Buffalo record-setting snow,8544135,8166008,22088823,3018156,11562291,0,0,0,7277.5,0,48227,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,686.7732443,94667
19-12-2022,2233.63393,6605,93606,722.22,1523,37251,2821,158.7,595,212738,973.6,0,0,6604,47,434,0,1372.11,2741,23931,0,0,0,193.51916,5641,22066,0,0,0,0,0,0,0,0,0,252.65,2209,167218,2073758,18603,14109,2274332,2590,158112,0,0,0,193621,84451,0,435147,1882,3278,778737,20000,3378621,23308258,4.01,56844254,1.25,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,1,1,1,Buffalo record-setting snow,10940253,10769072,29383041,5751888,16692141,0,0,0,9563.7,0,61039,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,686.2452308,94915
20-12-2022,2154.03444,6780,97549,731.35,1710,40659,2953,140.3,467,186646,1119.18,0,0,5714,21.4,365,0,1335.29,2740,24727,0,0,0,204.94185,6521,28044,0,0,0,0,0,0,0,0,0,251.59,1915,136136,1197375,10817,12031,76807,1388,1021,0,0,0,568148,34610,0,485620,3012,4374,100685,2810,3810201,25221413,4.04,62533507,1.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,1,1,1,Buffalo record-setting snow,12029685,11707594,32597349,6198879,18228564,0,0,0,8651.9,0,71435,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,690.4575115,95763
21-12-2022,1984.94099,7579,100320,727.9,1828,42511,2936,104.65,376,176051,1186.53,0,0,7083,18.2,261,0,1336.74,2723,22992,0,0,0,228.80965,6411,27116,0,0,0,0,0,0,0,0,0,251.12,1763,136049,1245811,10592,6823,211689,3191,402,0,0,0,690136,25476,0,789849,4294,2532,46217,746,4350543,30525855,4.14,72754473,2.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,1,1,1,Buffalo record-setting snow,14516441,13523594,37770800,6943638,21460079,0,0,0,8511.4,0,82244,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,689.9901511,94403
22-12-2022,2103.78472,9287,115453,728.63,2251,42127,2912,118.45,287,162742,1612.83,0,0,6275,36.2,364,0,1215.17,2586,18068,0,0,0,258.13486,6339,25133,0,0,0,0,0,0,0,0,0,252.58,2207,143990,1509498,9963,10119,78449,1723,1029,0,0,0,200435,315335,0,677474,3612,4456,428961,23591,5354743,41690767,4.01,107366910,3,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,1,1,1,Buffalo record-setting snow,19026885,20364883,59447602,8527540,27554425,0,0,0,7840.2,0,114433,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,690.4360611,94171
23-12-2022,1986.49337,8761,116912,730.08,2467,40273,2938,104.65,295,167422,1371.67,0,0,7685,72,768,0,1225.16,2464,17105,0,0,0,322.44722,7658,32948,0,0,0,0,0,0,0,0,0,251.34,2282,149013,2404381,17693,45419,253614,3331,783,0,0,0,377779,83331,0,669974,3441,4789,3522454,205341,3991165,37873693,4.1,92481888,3.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_WeatherOrNot_TikTok ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,Buffalo record-setting snow,16654452,18398131,51106386,6322919,22977371,0,0,0,6826.1,0,109791,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,690.8321043,95117
24-12-2022,1433.93107,6046,93093,735.22,1958,38074,2956,73.6,314,168934,1148.51,0,0,15364,61.2,655,0,1177.21,2495,26331,0,0,0,258.75608,7574,29635,0,0,0,0,0,0,0,0,0,253.5,2192,145693,127562,926,504,0,0,0,0,0,0,0,44219,0,122604,438,0,6403099,354205,2217201,24566555,4.11,55437675,2.25,1,TWCPixelRetargeting_BasisDSP ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,Buffalo record-setting snow,10157168,11542416,30168410,3569681,13726849,0,0,0,5124.9,0,65521,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,687.764366,94093
25-12-2022,1889.74855,6612,110442,746.18,1585,35198,2971,29.9,91,54423,1314.65,0,0,26430,46,513,0,1183.79,2541,32299,0,0,0,248.98662,7335,29628,0,0,0,0,0,0,0,0,0,254.14,1935,132082,207308,1624,449,0,0,0,0,0,0,0,0,0,46883,372,0,0,0,1872357,19066407,4.06,42627224,1.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,Buffalo record-setting snow,8218980,8790223,22655738,2962283,11181263,0,0,0,5189.4,0,55493,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,688.7500535,93299
26-12-2022,1877.0446,6088,105586,739.94,1684,40284,2982,0,0,0,1095.09,0,0,4712,51,493,0,1245.58,2615,25280,0,0,0,255.57154,8881,38236,0,0,0,0,0,0,0,0,0,256.75,2045,138095,964104,10365,17702,9350,98,119,0,0,0,507902,23457,0,210615,788,2088,0,0,2344904,21360310,3.97,50372348,1.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,1,1,1,Buffalo record-setting snow,9398687,9789620,27639101,3544940,12943627,0,0,0,5548.7,0,61436,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,691.0076674,94150
27-12-2022,1027.48439,3882,67095,737.59,1646,38271,2942,0,0,0,741.37,0,0,221,51.8,543,0,1144.4,2489,29964,0,0,0,203.0278,6373,26628,0,0,0,0,0,0,0,0,0,251.87,2655,229829,2023824,8927,59050,30349,450,188,0,0,0,626575,74856,0,326761,973,2852,115145,8424,2092714,20108268,4.12,42941217,1.25,1,TWCPixelRetargeting_BasisDSP ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,Buffalo record-setting snow ; California atmospheric river siege (multi-billion dollar disaster),8362561,8407436,22157164,4014056,12376617,0,0,0,5635.9,0,53011,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,690.6819683,94828
28-12-2022,651.160248,2640,48522,545.68,1419,31874,2221,0,0,0,623.44,0,0,0,31.2,326,0,1116.86,2552,33579,0,0,0,184.3968,7015,29499,0,0,0,0,0,0,0,0,0,251.74,2325,131450,1581558,21483,17666,208018,2613,36,0,0,0,435944,113723,0,562740,2326,7302,2200704,116989,1770025,17529796,4.04,39476091,1.25,1,TWCPixelRetargeting_BasisDSP ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,California atmospheric river siege (multi-billion dollar disaster),7471320,7768079,20704749,3531943,11003263,0,0,0,3637.4,0,44732,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,704.3435989,97374
29-12-2022,655.155627,2710,48123,531.83,1415,25083,2088,0,0,0,557.23,0,0,0,1.4,0,0,1190.75,2825,33346,0,0,0,223.59771,6973,29665,0,0,0,0,0,0,0,0,0,251.86,3652,251158,1416557,13847,16714,4225,84,73,0,0,0,209210,21153,0,356502,986,3084,139619,9764,1755704,17240538,4.02,40872995,1.25,1,TWCPixelRetargeting_BasisDSP ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,1,1,1,California atmospheric river siege (multi-billion dollar disaster),7624752,8008805,21727352,3512086,11136838,0,0,0,3590,0,44758,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,704.62579,97315
30-12-2022,649.554104,2730,47488,529.48,1412,27922,2158,0,0,0,556.58,0,0,0,0.4,0,0,946.63,2325,26799,0,0,0,174.26442,7189,28942,0,0,0,0,0,0,0,0,0,44.86,727,59652,996728,11956,30500,190356,1953,504,0,0,0,239299,27422,0,312447,1093,3428,1877356,177746,1651360,16655499,4.12,41366908,1.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,1,1,0,California atmospheric river siege (multi-billion dollar disaster),7698139,8007780,22403729,3257260,10955399,0,0,0,3734.8,0,46293,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,705.7276996,97666
31-12-2022,870.869888,3324,59488,538.2,1364,20534,2125,0,0,0,466.58,0,0,0,0.2,0,0,1338.44,2904,29942,0,0,0,229.6166,7946,33923,0,0,0,0,0,0,0,0,0,0,1,0,476220,1442,2616,0,0,0,0,0,0,121895,1845,0,118635,430,0,102176,8895,1581116,16356953,4.15,39838154,1.5,1,TWCPixelRetargeting_BasisDSP ; Influencer_GoingTheDistance_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,California atmospheric river siege (multi-billion dollar disaster),7603681,7777712,21467829,2988932,10592613,0,0,0,2279.7,0,44825,0.6,0.25,0.79,0.69,0.64,0.81,0.82,1,0.57,0.57,712.1477479,97910
01-01-2023,966.833484,3608,63958,524.75,1215,21168,2080,111.55,401,128163,522.44,0,0,0,0,0,0,1230.19,2712,41410,0,0,0,185.67363,8564,34392,0,0,0,0,0,0,0,0,0,253.07,3841,297425,776037,2981,84664,0,0,0,0,0,0,0,0,0,33481,93,0,0,0,1639174,15906779,4.13,38738059,1.5,1,Influencer_PaidFollowers_TikTok,1,0,0,0,California atmospheric river siege (multi-billion dollar disaster),7751608,7514768,20642800,2828883,10580491,0,0,0,844.1,0,47281,0.69,0.27,0.83,0.78,0.71,0.86,0.87,23,0.62,0.65,0,0
02-01-2023,2763.97733,8849,148008,531.94,1296,24763,2148,193.2,696,212922,572.44,0,0,0,0,0,0,1734.91,4657,40343,0,0,0,214.82346,9518,39003,0,0,0,0,0,0,0,0,0,251.65,4324,358977,1575984,10398,40053,0,0,0,0,5,0,292697,70894,0,659721,1646,6740,935108,31133,2167403,21343880,4,52644099,1.75,1,Influencer_PaidFollowers_TikTok,1,1,1,1,California atmospheric river siege (multi-billion dollar disaster),9638720,10022181,29300220,3682978,13321698,0,0,0,840.3,0,58670,0.69,0.27,0.83,0.78,0.71,0.86,0.87,23,0.62,0.65,0,0
03-01-2023,3505.10919,10203,184738,529.81,1471,24622,2071,169.05,710,213817,588.58,0,0,0,0,0,0,2135.67,5790,35969,97.453514,2554,533610,237.53471,7251,27754,0,0,0,0,0,0,0,0,0,251.98,4529,371116,2273103,28996,108270,18937,504,187,0,0,0,73850,18198,0,581324,2022,3452,203844,7055,2483333,23237370,4,55856415,1.75,1,Influencer_PaidFollowers_TikTok,1,1,1,1,California atmospheric river siege (multi-billion dollar disaster),10049717,10692329,30009579,5104790,15154507,0,0,0,843.6,0,69016,0.69,0.27,0.83,0.78,0.71,0.86,0.87,23,0.62,0.65,0,0
04-01-2023,3034.88254,8881,148496,525.48,1418,35163,2231,115,481,186335,501.3,0,0,0,0,0,0,1448.85,4309,29044,361.913288,8742,1579143,295.4379,9680,40189,0,0,0,0,0,0,0,0,0,251.01,4333,335953,2380659,7347,68598,75710,1648,499,0,7,10,462773,52218,0,501538,2799,4164,538817,56013,2661314,23448779,4.18,50920690,1.5,1,Influencer_WhereverTheWeather_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,California atmospheric river siege (multi-billion dollar disaster),9631167,9683431,26495162,5110930,14742097,0,0,0,1659.8,0,63367,0.69,0.27,0.83,0.78,0.71,0.86,0.87,23,0.62,0.65,0,0
05-01-2023,2390.36909,7045,141411,522.16,1509,41661,2289,117.3,602,197965,440.79,0,0,0,34.8,347,0,1417.47,4110,33551,350.228967,8514,1679417,240.65173,7996,31437,0,0,0,0,0,0,0,0,0,251.5,4380,304171,537290,3246,2905,12912,62,32,0,0,0,593038,29807,0,399182,1318,4735,397626,16490,2085888,19538694,4.01,42409468,1.5,1,Influencer_WhereverTheWeather_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,California atmospheric river siege (multi-billion dollar disaster),8052282,7706070,22299866,4351250,12403532,0,0,0,1114.6,0,55080,0.69,0.27,0.83,0.78,0.71,0.86,0.87,23,0.62,0.65,0,0
06-01-2023,1943.40157,5589,120092,525.81,1350,39277,2303,140.3,665,205425,330.86,0,0,1301,1.2,0,0,1136.06,3288,45362,357.493253,15559,670598,214.6771,8286,32687,0,0,0,0,0,0,0,0,0,251.81,4553,289085,1834725,23023,45242,281173,2079,43445,0,6,5,689989,65070,9,544796,1734,6015,70334,3679,1538947,15514006,4.16,34203973,1.5,1,Influencer_WhereverTheWeather_TikTok ; Influencer_PaidFollowers_TikTok,1,0,0,0,California atmospheric river siege (multi-billion dollar disaster),6377438,6471664,17873330,3481541,9858979,0,0,0,0,0,40496,0.69,0.27,0.83,0.78,0.71,0.86,0.87,23,0.62,0.65,0,0
07-01-2023,2441.65545,6634,134984,515.28,1295,36705,2271,198.95,743,215586,402.65,0,0,412,0.2,0,0,935.66,2987,52528,359.532971,9055,1834874,230.54262,7942,32891,0,0,0,0,0,0,0,0,0,157.13,2733,215899,516909,2330,6031,0,0,0,0,0,0,336898,10040,0,206088,612,629,0,0,1407475,14447183,4.21,34037479,1.25,1,Influencer_WhereverTheWeather_TikTok ; Influencer_PaidFollowers_TikTok,1,0,1,0,California atmospheric river siege (multi-billion dollar disaster),6364625,6463366,18605249,2604239,8968864,0,0,0,0,0,40656,0.69,0.27,0.83,0.78,0.71,0.86,0.87,23,0.62,0.65,0,0
